Unnamed: 0,[km],Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Kfz/24h,Kfz/24h.1,Kfz/24h.2,Kfz/24h.3,Kfz/24h.4,Kfz/24h.5,Kfz/24h.6,Unnamed: 14,Unnamed: 15
A01,95.345,Ybbs,431,gesamt,gesamt,"Kfz <= 3,5t hzG",51920.4838709677,49848.4285714286,46229.0,47110.3333333333,59315.4,51587.8,60955.8,"10,6 % Tage geschätzt",
A01,104.546,Neumarkt An Der Ybbs,977,Ybbs Wieselburg - Amstetten Ost,Staatsgrenze Walserberg,Kfz,30194.0,30623.0,32770.0,29923.0,30587.0,25148.0,33436.0,"0,1 % Tage geschätzt",
A01,104.546,Neumarkt An Der Ybbs,977,Ybbs Wieselburg - Amstetten Ost,Staatsgrenze Walserberg,"Kfz > 3,5t hzG",5059.64516129032,6864.28571428571,8431.25,7204.83333333333,4793.4,1859.8,680.0,Messung,
A01,104.546,Neumarkt An Der Ybbs,977,Ybbs Wieselburg - Amstetten Ost,Staatsgrenze Walserberg,"Kfz <= 3,5t hzG",25134.6129032258,23759.4761904762,24339.25,22718.5,25794.0,23288.2,32756.6,"0,1 % Tage geschätzt",
A01,104.546,Neumarkt An Der Ybbs,977,Amstetten Ost - Ybbs Wieselburg,Wien/Auhof,Kfz,31167.0,32228.0,27621.0,30860.0,39198.0,30724.0,27155.0,"0,1 % Tage geschätzt",
A01,104.546,Neumarkt An Der Ybbs,977,Amstetten Ost - Ybbs Wieselburg,Wien/Auhof,"Kfz > 3,5t hzG",5371.61290322581,7022.85714285714,5685.25,7412.08333333333,7158.8,3236.6,571.4,Messung,
A01,104.546,Neumarkt An Der Ybbs,977,Amstetten Ost - Ybbs Wieselburg,Wien/Auhof,"Kfz <= 3,5t hzG",25796.2580645161,25206.0,21935.75,23448.8333333333,32039.4,27487.4,26584.2,"0,1 % Tage geschätzt",
A01,104.546,Neumarkt An Der Ybbs,977,gesamt,gesamt,Kfz,61361.0,62851.0,60391.0,60783.0,69785.0,55872.0,60591.0,"0,1 % Tage geschätzt",
A01,104.546,Neumarkt An Der Ybbs,977,gesamt,gesamt,"Kfz > 3,5t hzG",10431.2580645161,13887.1428571429,14116.5,14616.9166666667,11952.2,5096.4,1251.4,Messung,
A01,104.546,Neumarkt An Der Ybbs,977,gesamt,gesamt,"Kfz <= 3,5t hzG",50930.8709677419,48965.4761904762,46275.0,46167.3333333333,57833.4,50775.6,59340.8,"0,1 % Tage geschätzt",
A01,115.536,Seisenegg,983,Amstetten Ost - Amstetten West,Staatsgrenze Walserberg,Kfz,28897.0,29012.0,31124.0,28266.0,29114.0,24745.0,32565.0,"23,8 % Tage geschätzt",
A01,115.536,Seisenegg,983,Amstetten Ost - Amstetten West,Staatsgrenze Walserberg,"Kfz > 3,5t hzG",4983.96774193548,6757.71428571429,8292.75,7095.91666666667,4718.0,1855.4,662.8,Messung,
A01,115.536,Seisenegg,983,Amstetten Ost - Amstetten West,Staatsgrenze Walserberg,"Kfz <= 3,5t hzG",23913.2580645161,22254.8095238095,22831.5,21170.4166666667,24396.0,22889.8,31902.2,"23,8 % Tage geschätzt",
A01,115.536,Seisenegg,983,Amstetten West - Amstetten Ost,Wien/Auhof,Kfz,29715.0,30663.0,25831.0,29479.0,37369.0,29532.0,25918.0,"0,8 % Tage geschätzt",
A01,115.536,Seisenegg,983,Amstetten West - Amstetten Ost,Wien/Auhof,"Kfz > 3,5t hzG",5298.51612903226,6917.85714285714,5544.25,7312.75,7069.0,3216.2,579.6,Messung,
A01,115.536,Seisenegg,983,Amstetten West - Amstetten Ost,Wien/Auhof,"Kfz <= 3,5t hzG",24416.8064516129,23745.1904761905,20286.75,22166.5833333333,30300.6,26316.0,25338.4,"0,8 % Tage geschätzt",
A01,115.536,Seisenegg,983,gesamt,gesamt,Kfz,58612.0,59675.0,56955.0,57745.0,66483.0,54277.0,58483.0,"12,3 % Tage geschätzt",
A01,115.536,Seisenegg,983,gesamt,gesamt,"Kfz > 3,5t hzG",10282.4838709677,13675.5714285714,13837.0,14408.6666666667,11787.0,5071.6,1242.4,Messung,
A01,115.536,Seisenegg,983,gesamt,gesamt,"Kfz <= 3,5t hzG",48330.064516129,46000.0,43118.25,43337.0,54696.6,49205.8,57240.6,"12,3 % Tage geschätzt",
A01,127.559,Ludwigsdorf,439,Amstetten West - Oed,Staatsgrenze Walserberg,Kfz,28113.0,28377.0,30275.0,27852.0,28118.0,23466.0,31651.0,"0,1 % Tage geschätzt",
A01,127.559,Ludwigsdorf,439,Amstetten West - Oed,Staatsgrenze Walserberg,"Kfz > 3,5t hzG",5005.74193548387,6788.09523809524,8251.75,7139.41666666667,4774.0,1888.4,637.2,Messung,
A01,127.559,Ludwigsdorf,439,Amstetten West - Oed,Staatsgrenze Walserberg,"Kfz <= 3,5t hzG",23107.4838709677,21589.0476190476,22024.0,20712.6666666667,23344.4,21578.2,31014.2,"0,1 % Tage geschätzt",
A01,127.559,Ludwigsdorf,439,Oed - Amstetten West,Wien/Auhof,Kfz,29353.0,30457.0,25507.0,29448.0,36839.0,28772.0,25299.0,"0,1 % Tage geschätzt",
A01,127.559,Ludwigsdorf,439,Oed - Amstetten West,Wien/Auhof,"Kfz > 3,5t hzG",5339.48387096774,6984.42857142857,5593.5,7407.58333333333,7081.6,3181.0,589.2,Messung,
A01,127.559,Ludwigsdorf,439,Oed - Amstetten West,Wien/Auhof,"Kfz <= 3,5t hzG",24014.3548387097,23473.0952380952,19914.25,22040.9166666667,29757.4,25591.4,24710.6,"0,1 % Tage geschätzt",
A01,127.559,Ludwigsdorf,439,gesamt,gesamt,Kfz,57466.0,58834.0,55782.0,57300.0,64957.0,52238.0,56950.0,"0,1 % Tage geschätzt",
A01,127.559,Ludwigsdorf,439,gesamt,gesamt,"Kfz > 3,5t hzG",10345.2258064516,13772.5238095238,13845.25,14547.0,11855.6,5069.4,1226.4,Messung,
A01,127.559,Ludwigsdorf,439,gesamt,gesamt,"Kfz <= 3,5t hzG",47121.8387096774,45062.1428571429,41938.25,42753.5833333333,53101.8,47169.6,55724.8,"0,1 % Tage geschätzt",
A01,132.325,Oed,991,Oed - Haag,Staatsgrenze Walserberg,Kfz,29813.0,30432.0,32502.0,29781.0,30338.0,24643.0,32386.0,"0,9 % Tage geschätzt",
A01,132.325,Oed,991,Oed - Haag,Staatsgrenze Walserberg,"Kfz > 3,5t hzG",5115.58064516129,6940.38095238095,8391.25,7293.25,4932.8,1920.0,647.0,Messung,
A01,132.325,Oed,991,Oed - Haag,Staatsgrenze Walserberg,"Kfz <= 3,5t hzG",24698.1290322581,23491.8571428571,24111.0,22488.1666666667,25405.4,22723.0,31739.6,"0,9 % Tage geschätzt",
A01,132.325,Oed,991,Haag - Oed,Wien/Auhof,Kfz,31222.0,32516.0,27291.0,31463.0,39223.0,30537.0,26472.0,"0,2 % Tage geschätzt",
A01,132.325,Oed,991,Haag - Oed,Wien/Auhof,"Kfz > 3,5t hzG",5499.41935483871,7207.52380952381,5834.5,7635.08333333333,7279.8,3200.4,624.4,Messung,
A01,132.325,Oed,991,Haag - Oed,Wien/Auhof,"Kfz <= 3,5t hzG",25723.0,25309.0476190476,21457.0,23828.8333333333,31943.2,27336.6,25848.0,"0,2 % Tage geschätzt",
A01,132.325,Oed,991,gesamt,gesamt,Kfz,61035.0,62948.0,59793.0,61244.0,69561.0,55180.0,58858.0,"0,6 % Tage geschätzt",
A01,132.325,Oed,991,gesamt,gesamt,"Kfz > 3,5t hzG",10615.0,14147.9047619048,14225.75,14928.3333333333,12212.6,5120.4,1271.4,Messung,
A01,132.325,Oed,991,gesamt,gesamt,"Kfz <= 3,5t hzG",50421.1290322581,48800.9047619048,45568.0,46317.0,57348.6,50059.6,57587.6,"0,6 % Tage geschätzt",
A01,145.88,Endholz,999,Haag - St. Valentin,Staatsgrenze Walserberg,Kfz,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Ausfall,
A01,145.88,Endholz,999,Haag - St. Valentin,Staatsgrenze Walserberg,"Kfz > 3,5t hzG",5164.8064516129,7006.14285714286,8349.25,7388.41666666667,5014.2,1945.8,650.2,Messung,
A01,145.88,Endholz,999,Haag - St. Valentin,Staatsgrenze Walserberg,"Kfz <= 3,5t hzG",-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Ausfall,
A01,145.88,Endholz,999,St. Valentin - Haag,Wien/Auhof,Kfz,34054.0,35374.0,30081.0,34180.0,42474.0,33420.0,29142.0,"0,4 % Tage geschätzt",
A01,145.88,Endholz,999,St. Valentin - Haag,Wien/Auhof,"Kfz > 3,5t hzG",5521.22580645161,7250.7619047619,5920.0,7673.83333333333,7300.0,3152.0,626.4,Messung,
