Time of calculation: 20211213-152221; value of objective: 3388052.5320153246;  acc=3000;  ec=0.25;  e_tax=0.15;  cfix=150000;  cvar=10000;  eta=0.011;  mu=0.4;  i=segment_id,dir,type_ID,POI_ID,traffic_flow,traffic_flow_0,traffic_flow_1,energy_demand,energy_demand_0,energy_demand_1,dist_along_segment,pois_type,pYi_dir,pYi_dir_0,pYi_dir_1,pE_charged,pE_charged_0,pE_charged_1,pE_input,pE_input_0,pE_input_1,pE_output,pE_output_0,pE_output_1,pXi
18.0,0.0,162.0,201.0,8972.23316325207,8972.23316325207,0.0,35053.1448326828,35053.1448326828,0.0,69682.0105996121,ra,0.0,0.0,0.0,0.0,0.0,0.0,17.04341527219119,17.04341527219119,0.0,27.839783880657492,27.839783880657492,0.0,0
18.0,2.0,167.0,202.0,17024.72901544851,8263.2955761644,8761.43343928411,24914.051197294502,12262.7328130128,12651.3183842817,76811.9776614867,ra,0.0,0.0,0.0,0.0,0.0,0.0,51.293222706870026,27.839783880657492,23.45343882621253,58.96675047563673,31.616705587065436,27.350044888571293,0
18.0,0.0,175.0,203.0,7912.19781312535,7912.19781312535,0.0,24398.9554548074,24398.9554548074,0.0,91803.7907317536,ra,0.0,0.0,0.0,0.0,0.0,0.0,31.616705587065436,31.616705587065436,0.0,39.13158386714612,39.13158386714612,0.0,0
18.0,1.0,176.0,204.0,8875.83878859374,0.0,8875.83878859374,35715.6984760086,0.0,35715.6984760086,91872.4611970398,ra,0.0,0.0,0.0,0.0,0.0,0.0,12.453003695601884,0.0,12.453003695601884,23.45343882621253,0.0,23.45343882621253,0
18.0,2.0,190.0,205.0,47292.9371799686,22515.082655355,24777.8545246136,95089.04874416921,62094.805880694,32994.2428634752,121334.732705969,ra,2.0,2.0,0.0,80.25816163485709,36.16861548344494,44.08954615141215,85.5119069122098,39.13158386714612,46.380323045063676,34.541172290556815,22.08816859495493,12.453003695601884,1
18.0,2.0,11.0,206.0,53098.002767233804,24816.3642256391,28281.6385415947,22501.5672879359,22501.5672879359,0.0,126075.531741563,link,0.0,0.0,0.0,0.0,0.0,0.0,68.46849164001861,22.08816859495493,46.380323045063676,75.39897436470287,29.018651319639186,46.380323045063676,0
19.0,2.0,7.0,207.0,19888.0,9830.0,10058.0,4268.91694,0.0,4268.91694,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,36.381630822031255,26.40815060995126,9.973480212079998,37.69645723955126,26.40815060995126,11.2883066296,0
19.0,1.0,130.0,208.0,10058.0,0.0,10058.0,17404.16204,0.0,17404.16204,7445.46706764246,ra,0.0,0.0,0.0,0.0,0.0,0.0,4.6129983037599995,0.0,4.6129983037599995,9.973480212079998,0.0,9.973480212079998,0
19.0,0.0,134.0,209.0,9830.0,9830.0,0.0,31635.2992,31635.2992,0.0,16091.2031866585,ra,2.0,2.0,0.0,36.15182276355126,36.15182276355126,0.0,26.40815060995126,26.40815060995126,0.0,0.0,0.0,0.0,1
19.0,1.0,133.0,210.0,10058.0,0.0,10058.0,14977.26722,0.0,14977.26722,16097.3995823694,ra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6129983037599995,0.0,4.6129983037599995,0
19.0,2.0,0.0,211.0,19888.0,9830.0,10058.0,4184.3361,4184.3361,0.0,18219.577121931,link,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2887755188000003,1.2887755188000003,0.0,0
20.0,2.0,0.0,212.0,19481.0003447438,9701.00019990513,9780.00014483867,31718.9360412727,0.0,31718.9360412727,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.769432300711992,0.0,9.769432300711992,0
20.0,1.0,149.0,213.0,9780.00074312627,0.0,9780.00074312627,41311.2760660871,0.0,41311.2760660871,1524.74512441346,ra,1.0,0.0,1.0,48.650327812093366,0.0,48.650327812093366,35.926454783738535,0.0,35.926454783738535,0.0,0.0,0.0,1
20.0,0.0,150.0,214.0,9701.00332077514,9701.00332077514,0.0,5083.71262198212,5083.71262198212,0.0,2620.22338885237,ra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5657834875704932,1.5657834875704932,0.0,0
20.0,0.0,163.0,215.0,10133.9989103389,10133.9989103389,0.0,38952.505983054,38952.505983054,0.0,22308.8999344534,ra,0.0,0.0,0.0,0.0,0.0,0.0,1.5657834875704932,1.5657834875704932,0.0,13.563155330351126,13.563155330351126,0.0,0
20.0,1.0,164.0,216.0,10094.128472639,0.0,10094.128472639,2982.31331156508,0.0,2982.31331156508,22364.4498639692,ra,1.0,0.0,1.0,6.246134770209125,0.0,6.246134770209125,41.25403705398561,0.0,41.25403705398561,35.926454783738535,0.0,35.926454783738535,1
20.0,2.0,8.0,217.0,21962.979690817003,10983.9900500203,10978.9896407967,31884.879589547,31884.879589547,0.0,37253.2284842051,link,0.0,0.0,0.0,0.0,0.0,0.0,54.817192384336735,13.563155330351126,41.25403705398561,64.63773529791722,23.383698243931605,41.25403705398561,0
21.0,2.0,8.0,218.0,21649.000000000102,11074.0,10575.0000000001,7431.68671999561,0.0,7431.68671999561,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,60.58840085905416,42.7737685262987,17.81463233275546,62.87736036881281,42.7737685262987,20.103591842514106,0
21.0,0.0,168.0,219.0,11074.0000000038,11074.0000000038,0.0,5284.5128000004,5284.5128000004,0.0,2386.04494997369,ra,0.0,0.0,0.0,0.0,0.0,0.0,42.7737685262987,42.7737685262987,0.0,44.40139846869883,44.40139846869883,0.0,0
21.0,0.0,169.0,220.0,11074.000000012,11074.000000012,0.0,1386.57554000089,1386.57554000089,0.0,3012.12908443473,ra,0.0,0.0,0.0,0.0,0.0,0.0,44.40139846869883,44.40139846869883,0.0,44.828463735019106,44.828463735019106,0.0,0
21.0,1.0,170.0,221.0,10575.0000000169,0.0,10575.0000000169,17781.8883775489,0.0,17781.8883775489,3039.09831202883,ra,0.0,0.0,0.0,0.0,0.0,0.0,12.337810712470397,0.0,12.337810712470397,17.81463233275546,0.0,17.81463233275546,0
21.0,1.0,172.0,222.0,10575.0000113916,0.0,10575.0000113916,8256.88444286018,0.0,8256.88444286018,6552.72944512765,ra,0.0,0.0,0.0,0.0,0.0,0.0,9.794690304069459,0.0,9.794690304069459,12.337810712470397,0.0,12.337810712470397,0
21.0,0.0,173.0,223.0,11074.0000108703,11074.0000108703,0.0,8128.86970117104,8128.86970117104,0.0,6682.42135103473,ra,1.0,1.0,0.0,37.779864558449745,37.779864558449745,0.0,44.828463735019106,44.828463735019106,0.0,9.552291044530035,9.552291044530035,0.0,1
21.0,1.0,177.0,224.0,11462.2327375431,0.0,11462.2327375431,24369.6785444533,0.0,24369.6785444533,17934.8030239513,ra,0.0,0.0,0.0,0.0,0.0,0.0,2.2888293123778403,0.0,2.2888293123778403,9.794690304069459,0.0,9.794690304069459,0
21.0,1.0,179.0,225.0,11511.932296797,0.0,11511.932296797,7431.26400122676,0.0,7431.26400122676,21523.4301002063,ra,0.0,0.0,0.0,0.0,0.0,0.0,-2.3869795029440866e-15,0.0,-2.3869795029440866e-15,2.2888293123778403,0.0,2.2888293123778403,0
21.0,0.0,180.0,226.0,11776.9561689664,11776.9561689664,0.0,33780.0918498022,33780.0918498022,0.0,21602.960316319,ra,0.0,0.0,0.0,0.0,0.0,0.0,9.552291044530035,9.552291044530035,0.0,19.956559334269112,19.956559334269112,0.0,0
21.0,2.0,183.0,227.0,23288.9999999286,11776.9999999694,11511.9999999592,24431.43923242101,18003.8484824192,6427.59075000181,29246.6421925882,ra,2.0,0.0,2.0,62.367286984617635,15.416868793224136,46.950418191393496,64.92727957466205,19.956559334269112,44.970720240392936,10.084875873630088,10.08487587363009,-2.3869795029440866e-15,1
21.0,2.0,10.0,228.0,23288.9999999998,11776.9999999999,11511.9999999999,7602.76011999671,7602.76011999671,0.0,32474.4736101551,link,0.0,0.0,0.0,0.0,0.0,0.0,55.055596114023025,10.08487587363009,44.970720240392936,57.39724623098201,12.426525990589077,44.970720240392936,0
22.0,2.0,8.0,229.0,18089.34980232114,9293.63667702267,8795.71312529847,50832.0723555467,0.0,50832.0723555467,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,47.118797125092534,28.552122505409145,18.56667461968339,62.77507541060091,28.552122505409145,34.22295290519177,0
22.0,2.0,9.0,230.0,22551.7599214391,11229.4921808602,11322.2677405789,51972.8061182546,51972.8061182546,0.0,25496.1440920557,link,0.0,0.0,0.0,0.0,0.0,0.0,47.118797125092534,28.552122505409145,18.56667461968339,63.12642140951495,44.55974678983156,18.56667461968339,0
24.0,2.0,9.0,233.0,25786.108144857702,12922.6073175015,12863.5008273562,6204.50134751721,0.0,6204.50134751721,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,60.590969271365935,33.83011370614818,26.760855565217753,62.50195568640123,33.83011370614818,28.671841980253053,0
24.0,0.0,184.0,234.0,12911.6129537198,12911.6129537198,0.0,18090.429727144,18090.429727144,0.0,7001.12487688288,ra,1.0,1.0,0.0,9.990104745137295,9.990104745137295,0.0,33.83011370614818,33.83011370614818,0.0,29.411861316971244,29.411861316971244,0.0,1
24.0,1.0,186.0,235.0,12846.4691022428,0.0,12846.4691022428,33996.7215934133,0.0,33996.7215934133,7412.43177077668,ra,0.0,0.0,0.0,0.0,0.0,0.0,16.289865314446455,0.0,16.289865314446455,26.760855565217753,0.0,26.760855565217753,0
24.0,1.0,189.0,236.0,12797.6950404071,0.0,12797.6950404071,8262.45858933682,0.0,8262.45858933682,10447.761196687,ra,0.0,0.0,0.0,0.0,0.0,0.0,13.745028068930715,0.0,13.745028068930715,16.289865314446455,0.0,16.289865314446455,0
24.0,0.0,197.0,237.0,9570.73893282761,9570.73893282761,0.0,55115.4602453017,55115.4602453017,0.0,30840.5691895132,ra,0.0,0.0,0.0,0.0,0.0,0.0,29.411861316971244,29.411861316971244,0.0,46.38742307252417,46.38742307252417,0.0,0
24.0,1.0,198.0,238.0,9946.42620888775,0.0,9946.42620888775,44626.7145095153,0.0,44626.7145095153,30857.3340619152,ra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.745028068930715,0.0,13.745028068930715,0
24.0,2.0,210.0,239.0,15887.70615160749,7870.70573058493,8017.00042102256,90039.7330100835,43367.7917068959,46671.9413031876,55766.1486133563,ra,2.0,0.0,2.0,100.00000000000003,33.349106322206396,66.65089367779363,98.66335882893601,46.38742307252417,52.27593575641184,26.395596596041717,26.395596596041717,0.0,1
24.0,1.0,213.0,240.0,8321.88022874515,0.0,8321.88022874515,7786.61290276462,0.0,7786.61290276462,60869.9211900911,ra,0.0,0.0,0.0,0.0,0.0,0.0,49.87765898236033,0.0,49.87765898236033,52.27593575641184,0.0,52.27593575641184,0
24.0,0.0,214.0,241.0,8366.57069978269,8366.57069978269,0.0,9134.05861319777,9134.05861319777,0.0,61482.2045354548,ra,0.0,0.0,0.0,0.0,0.0,0.0,26.395596596041717,26.395596596041717,0.0,29.20888664890663,29.20888664890663,0.0,0
24.0,2.0,226.0,242.0,28294.0206982518,14163.5504368669,14130.4702613849,52155.546104176596,33092.1003001113,19063.4458040653,76000.7341358558,ra,1.0,1.0,0.0,50.0,22.425691785787986,27.57430821421201,100.78931253782685,29.20888664890663,71.58042588892022,66.85322073791326,16.975561755552924,49.87765898236033,1
24.0,2.0,15.0,243.0,28738.6713502246,14383.3123439625,14355.3590062621,6217.55359002561,6217.55359002561,0.0,78175.474803374,link,0.0,0.0,0.0,0.0,0.0,0.0,88.55598764447313,16.975561755552924,71.58042588892022,90.47099415020102,18.890568261280812,71.58042588892022,0
25.0,2.0,9.0,244.0,18444.994544675952,9036.99752648209,9407.99701819386,18226.3650365836,0.0,18226.3650365836,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,31.915285985925085,29.181903430722937,2.733382555202149,37.52900641719283,29.181903430722937,8.3471029864699,0
25.0,0.0,181.0,245.0,9638.76325800112,9638.76325800112,0.0,44040.98297035,44040.98297035,0.0,25610.5675707886,ra,1.0,1.0,0.0,17.584742429819535,17.584742429819535,0.0,29.181903430722937,29.181903430722937,0.0,25.161783755771207,25.161783755771207,0.0,1
25.0,1.0,182.0,246.0,9527.61677341169,0.0,9527.61677341169,45025.019800587,0.0,45025.019800587,25630.3354942948,ra,1.0,0.0,1.0,44.38073282935262,0.0,44.38073282935262,33.24640928597397,0.0,33.24640928597397,2.733382555202149,0.0,2.733382555202149,1
25.0,2.0,10.0,247.0,19006.7279100321,9665.34291491844,9341.38499511366,18711.1790913528,18711.1790913528,0.0,35248.1726115327,link,0.0,0.0,0.0,0.0,0.0,0.0,58.40819304174518,25.161783755771207,33.24640928597397,64.17123620188184,30.924826915907868,33.24640928597397,0
26.0,2.0,10.0,248.0,39799.090315948604,19727.656489473,20071.4338264756,12745.358204922,0.0,12745.358204922,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,98.32929598301344,33.69454484512973,64.63475113788371,102.2548663101294,33.69454484512973,68.56032146499967,0
26.0,0.0,185.0,249.0,19971.0637528884,19971.0637528884,0.0,15800.7935872806,15800.7935872806,0.0,3979.73029800346,ra,0.0,0.0,0.0,0.0,0.0,0.0,33.69454484512973,33.69454484512973,0.0,38.56118927001215,38.56118927001215,0.0,0
26.0,1.0,191.0,250.0,29655.4467390276,0.0,29655.4467390276,95904.7756863211,0.0,95904.7756863211,21983.5670709269,ra,0.0,0.0,0.0,0.0,0.0,0.0,35.09608022649681,0.0,35.09608022649681,64.63475113788371,0.0,64.63475113788371,0
26.0,2.0,11.0,251.0,61239.0276416527,31319.7944712375,29919.2331704152,94740.9379804083,94740.9379804083,0.0,24120.7762535988,link,0.0,0.0,0.0,0.0,0.0,0.0,73.65726949650896,38.56118927001215,35.09608022649681,102.83747839447473,67.74139816797792,35.09608022649681,0
27.0,2.0,11.0,252.0,68446.95855219441,33632.3321209786,34814.6264312158,15604.4145583224,0.0,15604.4145583224,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,77.77553496203683,47.94377922917846,29.831755732858376,82.58169464600013,47.94377922917846,34.63791541682168,0
27.0,0.0,199.0,253.0,29715.9548515929,29715.9548515929,0.0,99181.0191956301,99181.0191956301,0.0,15398.2814879574,ra,0.0,0.0,0.0,0.0,0.0,0.0,47.94377922917846,47.94377922917846,0.0,78.49153314143254,78.49153314143254,0.0,0
27.0,1.0,200.0,254.0,27462.2259431798,0.0,27462.2259431798,73895.6909969349,0.0,73895.6909969349,15788.2300471589,ra,0.0,0.0,0.0,0.0,0.0,0.0,7.071882905802423,0.0,7.071882905802423,29.831755732858376,0.0,29.831755732858376,0
27.0,2.0,209.0,255.0,39803.000772140804,18775.2599855575,21027.7407865833,147146.58632751892,81555.23447022,65591.3518572989,32030.5850885025,ra,3.0,0.0,3.0,142.87395975642687,47.94377922917846,94.9301805272484,160.2914602024353,78.49153314143254,81.79992706100276,62.73864903488426,55.666766129081836,7.071882905802423,1
27.0,0.0,211.0,256.0,16952.9432638946,16952.9432638946,0.0,22760.4501055564,22760.4501055564,0.0,38562.6549711216,ra,0.0,0.0,0.0,0.0,0.0,0.0,55.666766129081836,55.666766129081836,0.0,62.676984761593204,62.676984761593204,0.0,0
27.0,0.0,217.0,257.0,14923.34787731,14923.34787731,0.0,43893.2158975543,43893.2158975543,0.0,51994.455333056,ra,0.0,0.0,0.0,0.0,0.0,0.0,62.676984761593204,62.676984761593204,0.0,76.19609525803993,76.19609525803993,0.0,0
27.0,1.0,216.0,258.0,16064.7865328213,0.0,16064.7865328213,22960.6587850728,0.0,22960.6587850728,52217.7859827402,ra,0.0,0.0,0.0,0.0,0.0,0.0,74.72804415520034,0.0,74.72804415520034,81.79992706100276,0.0,81.79992706100276,0
27.0,1.0,220.0,259.0,15273.5497081432,0.0,15273.5497081432,22460.6268387875,0.0,22460.6268387875,72827.5521510141,ra,0.0,0.0,0.0,0.0,0.0,0.0,67.81017108885379,0.0,67.81017108885379,74.72804415520034,0.0,74.72804415520034,0
27.0,0.0,222.0,260.0,13969.7949387614,13969.7949387614,0.0,63036.7155561026,63036.7155561026,0.0,72993.5375681565,ra,0.0,0.0,0.0,0.0,0.0,0.0,76.19609525803993,76.19609525803993,0.0,95.61140364931953,95.61140364931953,0.0,0
27.0,2.0,223.0,261.0,28115.7326932638,13396.479626617,14719.2530666468,86413.1671617678,19998.6352809813,66414.5318807865,80453.8359529617,ra,0.0,0.0,0.0,0.0,0.0,0.0,142.96589891889107,95.61140364931953,47.35449526957156,169.58115440471556,101.77098331586177,67.81017108885379,0
27.0,1.0,224.0,262.0,15546.2889831198,0.0,15546.2889831198,73136.6101997202,0.0,73136.6101997202,88033.8072308468,ra,0.0,0.0,0.0,9.914216843597108e-07,0.0,9.914216843597108e-07,24.828420319479417,0.0,24.828420319479417,47.35449526957156,0.0,47.35449526957156,0
27.0,0.0,225.0,263.0,14240.8796108091,14240.8796108091,0.0,20993.7231683195,20993.7231683195,0.0,88042.5953486906,ra,0.0,0.0,0.0,0.0,0.0,0.0,101.77098331586177,101.77098331586177,0.0,108.23705005170417,108.23705005170417,0.0,0
27.0,0.0,228.0,264.0,16210.1141141057,16210.1141141057,0.0,33843.4145817759,33843.4145817759,0.0,99290.1862589441,ra,0.0,0.0,0.0,0.0,0.0,0.0,108.23705005170417,108.23705005170417,0.0,118.66082174289116,118.66082174289116,0.0,0
27.0,2.0,230.0,265.0,34177.789667498,16266.7915147338,17910.9981527642,106511.5480033828,25899.7969382603,80611.7510651225,107271.26953268,ra,4.0,4.0,0.0,164.8555240159583,70.22293136846605,94.63259264749226,213.29341538180512,118.66082174289116,94.63259363891395,81.24344815088871,56.41502783140929,24.828420319479417,1
27.0,0.0,231.0,266.0,18725.9999778317,18725.9999778317,0.0,62859.5735281175,62859.5735281175,0.0,124467.354651869,ra,0.0,0.0,0.0,0.0,0.0,0.0,56.41502783140929,56.41502783140929,0.0,75.77577647806947,75.77577647806947,0.0,0
27.0,1.0,229.0,267.0,21167.9999889026,0.0,21167.9999889026,101642.528773758,0.0,101642.528773758,125208.618296011,ra,0.0,0.0,0.0,0.0,0.0,0.0,63.32669477659648,0.0,63.32669477659648,94.63259363891395,0.0,94.63259363891395,0
27.0,2.0,15.0,268.0,39893.9999998457,18725.9999999336,21167.9999999121,16580.5621766321,16580.5621766321,0.0,128894.513137464,link,0.0,0.0,0.0,0.0,0.0,0.0,139.10247026324427,75.77577647806947,63.326693785174804,144.20928440506864,80.88258962847216,63.32669477659648,0
28.0,2.0,11.0,269.0,61992.2787513973,31725.312247826,30266.9665035713,8215.23262979123,0.0,8215.23262979123,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,88.20867929261064,46.358376673143084,41.850302619467556,90.73897094258635,46.358376673143084,44.38059426944326,0
28.0,0.0,192.0,270.0,30439.2241679383,30439.2241679383,0.0,21455.6670568085,21455.6670568085,0.0,3445.55910715547,ra,1.0,1.0,0.0,28.666177254474434,28.666177254474434,0.0,46.358376673143084,46.358376673143084,0.0,24.30054487216567,24.30054487216567,0.0,1
28.0,1.0,193.0,271.0,26291.6779728645,0.0,26291.6779728645,39598.8087581442,0.0,39598.8087581442,7393.84594775699,ra,0.0,0.0,0.0,0.0,0.0,0.0,29.653869521959145,0.0,29.653869521959145,41.850302619467556,0.0,41.850302619467556,0
28.0,0.0,195.0,272.0,18498.9087746208,18498.9087746208,0.0,79345.3149314,79345.3149314,0.0,21968.3457181098,ra,0.0,0.0,0.0,0.0,0.0,0.0,24.30054487216567,24.30054487216567,0.0,48.738901871036866,48.738901871036866,0.0,0
28.0,1.0,196.0,273.0,17419.1863324911,0.0,17419.1863324911,53858.9068737316,0.0,53858.9068737316,22264.116411145,ra,0.0,0.0,0.0,0.0,0.0,0.0,13.065326204849812,0.0,13.065326204849812,29.653869521959145,0.0,29.653869521959145,0
28.0,1.0,203.0,274.0,9355.61733758555,0.0,9355.61733758555,42419.8902754864,0.0,42419.8902754864,35869.2262752123,ra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.065326204849812,0.0,13.065326204849812,0
28.0,0.0,202.0,275.0,10322.6895163413,10322.6895163413,0.0,44652.0581963835,44652.0581963835,0.0,35908.1959799376,ra,2.0,2.0,0.0,62.491735795522985,62.491735795522985,0.0,48.738901871036866,48.738901871036866,0.0,0.0,0.0,0.0,1
28.0,2.0,0.0,276.0,16044.98321671642,8425.39921826346,7619.58399845296,9007.1853967425,9007.1853967425,0.0,40879.2796779836,link,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7742131021966903,2.7742131021966903,0.0,0
30.0,2.0,12.0,279.0,31173.0077127878,15334.6891591729,15838.3185536149,27460.4467656701,0.0,27460.4467656701,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,146.6991835734791,49.89918420782181,96.79999936565729,155.15700117730552,49.89918420782182,105.25781696948368,0
30.0,0.0,201.0,280.0,15342.1685357064,15342.1685357064,0.0,5774.00459913302,5774.00459913302,0.0,1882.30501330568,ra,0.0,0.0,0.0,0.0,0.0,0.0,49.89918420782182,49.89918420782182,0.0,51.67757762435479,51.67757762435479,0.0,0
30.0,1.0,204.0,281.0,15008.3801891543,0.0,15008.3801891543,48539.0941140661,0.0,48539.0941140661,15325.3757236118,ra,0.0,0.0,0.0,0.0,0.0,0.0,81.84995837852492,0.0,81.84995837852492,96.79999936565729,0.0,96.79999936565729,0
30.0,0.0,205.0,282.0,14615.1043928834,14615.1043928834,0.0,42470.7835812159,42470.7835812159,0.0,15632.2115214018,ra,0.0,0.0,0.0,0.0,0.0,0.0,51.67757762435479,51.67757762435479,0.0,64.75857896736929,64.75857896736929,0.0,0
30.0,2.0,13.0,283.0,18934.3901725728,9143.1385769236,9791.2515956492,25362.3331074238,25362.3331074238,0.0,27311.5905726122,link,0.0,0.0,0.0,0.0,0.0,0.0,146.6085373458942,64.75857896736929,81.84995837852492,154.42013594298075,72.57017756445583,81.84995837852492,0
31.0,2.0,12.0,284.0,61211.2617744492,30941.9007084376,30269.3610660116,11697.5766277116,0.0,11697.5766277116,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,179.65262189459605,99.71303643888422,79.93958545571182,183.2554754959312,99.71303643888422,83.54243905704699,0
31.0,1.0,208.0,285.0,29780.0349085717,0.0,29780.0349085717,72754.3270050161,0.0,72754.3270050161,10173.7794302971,ra,0.0,0.0,0.0,0.0,0.0,0.0,57.53125273816687,0.0,57.53125273816687,79.93958545571182,0.0,79.93958545571182,0
31.0,0.0,207.0,286.0,30402.9541425937,30402.9541425937,0.0,62397.0411602338,62397.0411602338,0.0,10175.4293545811,ra,0.0,0.0,0.0,0.0,0.0,0.0,99.71303643888422,99.71303643888422,0.0,118.93132511623622,118.93132511623622,0.0,0
31.0,2.0,212.0,287.0,62402.9342497772,31525.7279110326,30877.2063387446,136331.4092642348,75248.3837478545,61083.0255163803,22337.1483709023,ra,1.0,1.0,0.0,50.0,43.05901642915521,6.940983570844792,164.58998956620275,118.93132511623622,45.65866444996653,156.58006361958707,99.0488108814202,57.53125273816687,1
31.0,2.0,14.0,288.0,62766.261417807,31611.057809806,31155.203608001,11902.9605248606,11902.9605248606,0.0,24222.213413882,link,0.0,0.0,0.0,0.0,0.0,0.0,144.70747533138672,99.0488108814202,45.65866444996653,148.3735871730438,102.71492272307727,45.65866444996653,0
32.0,2.0,13.0,289.0,24034.0,12223.0,11811.0,23190.0367499885,0.0,23190.0367499885,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,147.2776046239843,72.57017756445583,74.70742705952846,154.42013594298075,72.57017756445583,81.84995837852492,0
32.0,2.0,206.0,290.0,24034.0000000012,12223.0000000006,11811.0000000006,82091.99852463797,5549.73092000006,76542.2676046379,2270.21285318104,ra,4.0,0.0,4.0,89.23935896140092,60.697222014546576,28.54213694685435,152.24472314861015,72.57017756445583,79.67454558415433,88.28969973279771,13.582272673269252,74.70742705952846,1
32.0,1.0,221.0,291.0,17574.9999998822,0.0,17574.9999998822,5362.66644000006,0.0,5362.66644000006,28816.082062451,ra,0.0,0.0,0.0,0.0,0.0,0.0,78.0228443206343,0.0,78.0228443206343,79.67454558415433,0.0,79.67454558415433,0
32.0,2.0,16.0,292.0,35472.0,17897.0,17575.0,102128.704967993,102128.704967993,0.0,35413.5690178666,link,0.0,0.0,0.0,0.0,0.0,0.0,91.60511699390355,13.582272673269252,78.0228443206343,123.0607581240454,45.0379138034111,78.0228443206343,0
33.0,2.0,14.0,293.0,25491.3919282071,13297.3329457903,12194.0589824168,49298.1104224123,0.0,49298.1104224123,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,44.34092118797481,41.64867600877152,2.692245179203288,59.52474324873293,41.64868005942665,17.876063189306276,0
33.0,2.0,215.0,294.0,25513.5709485368,13302.6381126901,12210.9328358467,18270.234913790802,9529.17913715675,8741.05577663405,3582.74329905444,ra,2.0,0.0,2.0,44.58367026896631,44.58367026896631,0.0,41.64868005942665,41.64868005942665,0.0,2.6922434778334647,-1.7013698234144628e-06,2.692245179203288,1
33.0,2.0,0.0,295.0,27433.9391849649,13761.9854531938,13671.9537317711,50762.0194878173,50762.0194878173,0.0,22213.6117866395,link,0.0,0.0,0.0,0.0,0.0,0.0,-1.7013698234144628e-06,-1.7013698234144628e-06,0.0,15.634702002247732,15.634702002247732,0.0,0
34.0,2.0,14.0,296.0,40290.9817282687,40289.5340857765,1.44764249220084,47009.7465792213,0.0,47009.7465792213,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,126.85228112639038,87.30746426321801,39.544816863172365,141.33128307279054,87.30746426321801,54.02381880957253,0
34.0,2.0,219.0,297.0,40084.6794214896,20069.2583308031,20015.4210906865,122570.63369373631,94769.8337207351,27800.7999730012,14615.9886216738,ra,0.0,0.0,0.0,0.0,3.820306209469804e-06,-3.820306209469804e-06,118.28963091439978,87.30746426321801,30.98216665118177,156.04138609207058,116.49656922889822,39.544816863172365,0
34.0,1.0,227.0,298.0,19833.8652373147,0.0,19833.8652373147,21349.1131097913,0.0,21349.1131097913,19958.1076890932,ra,0.0,0.0,0.0,0.0,0.0,0.0,24.406639813366056,0.0,24.406639813366056,30.98216665118177,0.0,30.98216665118177,0
34.0,0.0,235.0,299.0,19233.9789959859,19233.9789959859,0.0,47763.747289987,47763.747289987,0.0,26934.1491638682,ra,4.0,4.0,0.0,131.2078033942142,131.2078033942142,0.0,116.49656922889822,116.49656922889822,0.0,0.0,0.0,0.0,1
34.0,1.0,236.0,300.0,19715.5870318337,0.0,19715.5870318337,22822.0437484395,0.0,22822.0437484395,27007.4041804783,ra,0.0,0.0,0.0,0.0,0.0,0.0,17.377450177379824,0.0,17.377450177379824,24.406639813366056,0.0,24.406639813366056,0
34.0,2.0,20.0,301.0,42848.933143860995,20473.5804606555,22375.3526832055,44942.6925531694,44942.6925531694,0.0,38220.8594846279,link,0.0,0.0,0.0,0.0,0.0,0.0,17.377450177379824,0.0,17.377450177379824,31.219799483756,13.842349306376176,17.377450177379824,0
35.0,2.0,0.0,302.0,13637.0,6766.0,6871.0,48240.5351899999,0.0,48240.5351899999,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,34.13920956925446,0.0,34.13920956925446,48.99729440777446,0.0,48.99729440777446,0
35.0,0.0,218.0,303.0,6766.0,6766.0,0.0,15563.62682,15563.62682,0.0,11501.3526660994,ra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.793597060560001,4.793597060560001,0.0,0
35.0,2.0,16.0,304.0,13637.0,6766.0,6871.0,31939.71492,31939.71492,0.0,35104.4629542217,link,0.0,0.0,0.0,0.0,0.0,0.0,38.932806629814465,4.793597060560001,34.13920956925446,48.77023882517446,14.631029255920001,34.13920956925446,0
